*************************Generated by extractMotion.sh**********************
*      Sun Mar 30 14:25:10 MDT 2025 - Case: 2D_RM6_noPTO_floating
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
****************************************************************************
Time X(x3) Orientation(x9) dX(x3) dX_angular(x3)
1.58 22.7539 0 -0.303596 0.997912 0 -0.064583 0 1 0 0.064583 0 0.997912  0.00412157 0 -0.0143255 0 -0.0131446 0
1.59 22.754 0 -0.303716 0.997904 0 -0.0647178 0 1 0 0.0647178 0 0.997904  0.00441407 0 -0.0118753 0 -0.0130762 0
1.6 22.754 0 -0.303845 0.997896 0 -0.0648389 0 1 0 0.0648389 0 0.997896  0.00382938 0 -0.0128648 0 -0.0117033 -0
1.61 22.7541 0 -0.30398 0.997889 0 -0.06495 0 1 0 0.06495 0 0.997889  0.00346646 0 -0.0137346 0 -0.0105646 -0
1.62 22.7541 0 -0.304093 0.997881 0 -0.0650607 0 1 0 0.0650607 0 0.997881  0.00385481 0 -0.010935 0 -0.0108061 0
1.63 22.7541 0 -0.304224 0.997875 0 -0.0651537 0 1 0 0.0651537 0 0.997875  0.00299936 0 -0.0132408 0 -0.00882872 0
1.64 22.7542 0 -0.304349 0.99787 0 -0.0652404 0 1 0 0.0652404 0 0.99787  0.00288062 0 -0.0127767 0 -0.00806478 0
1.65 22.7542 0 -0.304453 0.997864 0 -0.0653246 0 1 0 0.0653246 0 0.997864  0.0031549 0 -0.00973018 0 -0.00824201 0
1.66 22.7542 0 -0.304589 0.99786 0 -0.0653879 0 1 0 0.0653879 0 0.99786  0.00217062 0 -0.0134423 0 -0.00593333 0
1.67 22.7542 0 -0.30469 0.997855 0 -0.0654555 0 1 0 0.0654555 0 0.997855  0.00260974 0 -0.010157 0 -0.00626406 0
1.68 22.7543 0 -0.304811 0.997852 0 -0.0655065 0 1 0 0.0655065 0 0.997852  0.00197579 0 -0.0122384 0 -0.004642 0
1.69 22.7543 0 -0.304926 0.997849 0 -0.0655506 0 1 0 0.0655506 0 0.997849  0.00184481 0 -0.0117106 0 -0.00391189 0
1.7 22.7543 0 -0.305023 0.997847 0 -0.0655914 0 1 0 0.0655914 0 0.997847  0.00211852 0 -0.00892756 0 -0.00388095 -0
1.71 22.7543 0 -0.305145 0.997845 0 -0.0656146 0 1 0 0.0656146 0 0.997845  0.0012104 0 -0.0122686 0 -0.00184 -0
1.72 22.7543 0 -0.305251 0.997844 0 -0.0656353 0 1 0 0.0656353 0 0.997844  0.00129702 0 -0.0110145 0 -0.00150098 0
1.73 22.7543 0 -0.305346 0.997843 0 -0.0656516 0 1 0 0.0656516 0 0.997843  0.00148479 0 -0.00890932 0 -0.00146031 0
1.74 22.7544 0 -0.305466 0.997843 0 -0.0656498 0 1 0 0.0656498 0 0.997843  0.000624768 0 -0.0121375 0 0.000661518 0
1.75 22.7544 0 -0.305564 0.997843 0 -0.0656477 0 1 0 0.0656477 0 0.997843  0.000857648 0 -0.0100053 0 0.000719131 0
